Unnamed: 0,kabupaten,tahun,temperature,temp_max,temp_min,rainfall,humidity,wind_speed,solar_radiation
4075,PURWAKARTA,2020,25.62636612021858,29.054043715847,22.88964480874317,3074.93,85.15939890710382,1.7435792349726775,17.383743169398908
4076,PURWAKARTA,2021,25.35832876712329,28.68309589041096,22.667150684931507,3053.1,85.55660273972603,1.6661643835616438,17.20950684931507
4077,PURWAKARTA,2022,25.36468493150685,28.62361643835617,22.72882191780822,2605.02,85.44249315068492,1.5421917808219177,16.827534246575343
4078,PURWAKARTA,2023,25.889013698630137,29.85249315068493,22.617342465753424,1813.02,81.5518904109589,1.6746301369863017,18.461616438356163
4079,PURWAKARTA,2024,26.164480874316943,29.86292349726776,23.102404371584697,2968.53,83.30609289617486,1.65827868852459,17.6825956284153
4080,PURWAKARTA,2025,25.66150684931507,28.98627397260274,22.952657534246573,2831.21,85.16205479452056,1.6873972602739726,17.13194520547945
4598,SUBANG,2015,25.40328767123288,29.61545205479452,21.946027397260277,2163.33,81.39356164383562,1.818082191780822,18.590794520547945
4599,SUBANG,2016,25.655245901639343,28.876721311475407,23.14191256830601,3115.62,85.74587431693989,1.5395355191256832,17.005819672131146
4600,SUBANG,2017,25.338575342465752,28.96339726027397,22.388328767123287,2757.64,84.07139726027398,1.6937808219178083,17.612520547945206
4601,SUBANG,2018,25.429726027397265,29.40539726027397,22.15854794520548,2114.26,82.04339726027398,1.7057260273972603,18.398246575342466
4602,SUBANG,2019,25.741178082191784,30.0132602739726,22.154082191780823,2131.2,80.18934246575343,1.684109589041096,19.17709589041096
4603,SUBANG,2020,25.62636612021858,29.054043715847,22.88964480874317,3074.93,85.15939890710382,1.7435792349726775,17.383743169398908
4604,SUBANG,2021,25.35832876712329,28.68309589041096,22.667150684931507,3053.1,85.55660273972603,1.6661643835616438,17.20950684931507
4605,SUBANG,2022,25.36468493150685,28.62361643835617,22.72882191780822,2605.02,85.44249315068492,1.5421917808219177,16.827534246575343
4606,SUBANG,2023,25.889013698630137,29.85249315068493,22.617342465753424,1813.02,81.5518904109589,1.6746301369863017,18.461616438356163
4607,SUBANG,2024,26.164480874316943,29.86292349726776,23.102404371584697,2968.53,83.30609289617486,1.65827868852459,17.6825956284153
4608,SUBANG,2025,25.66150684931507,28.98627397260274,22.952657534246573,2831.21,85.16205479452056,1.6873972602739726,17.13194520547945
4620,SUKABUMI,2015,23.821534246575343,28.24641095890411,20.3852602739726,4990.16,85.4112602739726,1.5280821917808218,18.659657534246573
4621,SUKABUMI,2016,24.200983606557376,27.5529781420765,21.693879781420765,8063.44,88.92789617486339,1.4217486338797816,17.14431693989071
4622,SUKABUMI,2017,23.738438356164384,27.57780821917808,20.87254794520548,6241.1,88.19750684931508,1.7454246575342467,17.685616438356163
4623,SUKABUMI,2018,23.740246575342468,27.94556164383561,20.56175342465753,5243.66,86.36101369863013,1.7173424657534249,18.36542465753425
4624,SUKABUMI,2019,23.95895890410959,28.62843835616438,20.377397260273973,5177.8,84.95134246575343,1.5792876712328765,19.41154794520548
4625,SUKABUMI,2020,24.19546448087432,27.823497267759564,21.474071038251367,7540.5,88.41601092896174,1.6089344262295082,17.470887978142077
4626,SUKABUMI,2021,23.902684931506847,27.541534246575345,21.132109589041097,6749.8,88.458,1.6256986301369862,17.660383561643837
4627,SUKABUMI,2022,23.82964383561644,27.266794520547943,21.26517808219178,6685.6,89.13693150684931,1.5846027397260274,16.621767123287672
