,kabupaten,tahun,temperature,temp_max,temp_min,rainfall,humidity,wind_speed,solar_radiation
1211,DENPASAR,2016,25.96224043715847,28.900683060109287,24.110901639344263,2063.33,83.77874316939891,1.2465300546448088,19.939754098360655
1212,DENPASAR,2017,24.98545205479452,27.75619178082192,23.256739726027394,2015.56,85.14594520547945,1.413808219178082,19.234904109589042
1213,DENPASAR,2018,24.991808219178083,28.015534246575342,23.08309589041096,1440.59,83.32717808219178,1.4407671232876713,20.54139726027397
1214,DENPASAR,2019,25.293671232876715,28.67753424657534,23.123917808219176,1057.37,81.28764383561644,1.3280547945205479,21.212876712328768
1215,DENPASAR,2020,25.70213114754098,28.829234972677597,23.73273224043716,1731.1100000000001,82.58734972677595,1.398688524590164,20.145819672131147
1216,DENPASAR,2021,25.196328767123287,28.026712328767122,23.429397260273973,2376.36,84.9633698630137,1.328958904109589,19.464438356164386
1217,DENPASAR,2022,25.254054794520545,27.915808219178082,23.563753424657534,2228.98,85.57947945205478,1.2928493150684932,19.146821917808218
1218,DENPASAR,2023,25.192657534246575,28.262575342465755,23.25350684931507,1415.76,84.29841095890411,1.4049863013698631,20.725479452054795
1219,DENPASAR,2024,25.960437158469947,29.012049180327868,24.040327868852458,1797.2,83.41724043715847,1.3555464480874317,19.708825136612024
1220,DENPASAR,2025,25.382767123287667,27.970301369863012,23.73682191780822,2312.26,85.81991780821917,1.3966575342465755,18.825972602739725
1221,DEPOK,2015,24.824246575342467,29.196575342465753,21.26060273972603,2104.7,83.25235616438356,1.4021917808219178,17.839013698630136
1222,DEPOK,2016,25.02185792349727,28.481502732240436,22.357677595628417,3082.18,87.28330601092895,1.3480601092896174,16.41
1223,DEPOK,2017,24.707095890410958,28.515013698630135,21.70268493150685,2674.52,86.25087671232876,1.4484109589041094,17.01427397260274
1224,DEPOK,2018,24.854684931506846,29.05720547945205,21.47717808219178,2083.34,83.70443835616437,1.4134246575342466,17.62972602739726
1225,DEPOK,2019,25.20117808219178,29.71180821917808,21.484191780821916,2113.59,81.90191780821918,1.2931780821917809,18.37008219178082
1226,DEPOK,2020,25.02598360655738,28.617978142076502,22.24172131147541,3041.4900000000002,86.91445355191256,1.454016393442623,16.67360655737705
1227,DEPOK,2021,24.73682191780822,28.277041095890414,21.965068493150685,3014.65,87.2264383561644,1.4363561643835616,16.839561643835616
1228,DEPOK,2022,24.676219178082192,28.209835616438358,21.92931506849315,2592.27,87.39369863013698,1.417808219178082,15.979342465753424
1229,DEPOK,2023,25.29523287671233,29.53172602739726,21.907780821917807,1738.0,83.41202739726027,1.3193972602739725,17.519698630136986
1230,DEPOK,2024,25.57445355191257,29.482786885245904,22.434043715846997,2870.48,85.07122950819672,1.392896174863388,16.536256830601094
1231,DEPOK,2025,24.990904109589042,28.550520547945208,22.169123287671233,2819.16,86.99347945205479,1.5216164383561643,16.18895890410959
1232,DHARMASRAYA,2015,24.395945205479453,27.80578082191781,21.649287671232877,2552.37,88.17676712328768,0.759013698630137,16.31435616438356
1233,DHARMASRAYA,2016,24.590683060109292,28.058497267759563,21.838579234972677,3314.28,87.8682786885246,0.8475409836065574,17.833688524590166
1234,DHARMASRAYA,2017,24.316383561643836,27.79649315068493,21.496191780821917,3459.87,87.64756164383562,0.7948219178082192,17.758027397260275
1235,DHARMASRAYA,2018,24.32082191780822,27.75049315068493,21.56282191780822,2912.07,87.80808219178083,0.7545479452054795,17.410273972602738
1236,DHARMASRAYA,2019,24.68553424657534,28.164246575342467,21.885342465753425,2403.41,87.74728767123287,0.7565479452054794,17.17517808219178
1237,DHARMASRAYA,2020,24.584125683060112,28.06622950819672,21.792896174863387,3306.63,87.97407103825137,0.7921857923497267,17.563060109289616
1238,DHARMASRAYA,2021,24.32632876712329,27.72419178082192,21.61786301369863,3464.84,88.104,0.7624657534246576,17.47441095890411
1239,DHARMASRAYA,2022,24.327479452054796,27.86545205479452,21.458493150684934,3750.89,87.18342465753425,0.7643835616438356,17.76660273972603
1240,DHARMASRAYA,2023,24.778520547945206,28.15545205479452,22.040465753424655,3101.61,88.13690410958904,0.7497808219178083,16.83468493150685
1241,DHARMASRAYA,2024,25.111420765027326,28.452049180327872,22.422786885245902,3779.88,88.21054644808744,0.7803825136612021,16.900573770491803
1242,DHARMASRAYA,2025,24.412328767123288,28.028657534246573,21.53290410958904,3520.77,87.15950684931506,0.9015890410958903,16.98413698630137
1243,DOGIYAI,2015,18.83290410958904,22.594849315068494,16.264986301369863,2545.74,90.0154794520548,0.38027397260273976,17.07441095890411
1244,DOGIYAI,2016,19.394398907103827,22.679508196721315,17.150245901639344,4764.07,91.53633879781421,0.3527049180327869,17.583579234972678
1245,DOGIYAI,2017,18.99367123287671,22.219068493150687,16.789178082191782,5283.44,91.98819178082192,0.3547945205479452,17.121917808219177
1246,DOGIYAI,2018,18.899287671232877,22.315506849315067,16.57495890410959,3682.63,91.26115068493151,0.37054794520547946,17.513561643835615
1247,DOGIYAI,2019,18.97649315068493,22.545260273972605,16.578575342465754,3475.7,90.61005479452054,0.38139726027397264,17.13931506849315
1248,DOGIYAI,2020,19.238387978142075,22.41207650273224,17.04431693989071,4594.11,91.9186612021858,0.36161202185792346,17.345245901639345
1249,DOGIYAI,2021,19.081753424657535,22.274602739726028,16.874356164383563,4347.71,91.6894794520548,0.36084931506849316,17.41019178082192
1250,DOGIYAI,2022,19.16317808219178,22.412410958904108,16.930520547945207,4337.99,91.38835616438357,0.3608767123287671,17.2427397260274
1251,DOGIYAI,2023,19.298191780821917,22.849068493150686,16.939808219178083,3219.38,90.72013698630137,0.3779178082191781,17.307342465753425
1252,DOGIYAI,2024,19.692158469945355,22.90860655737705,17.503415300546447,4347.71,91.85901639344263,0.36101092896174863,16.861475409836068
1253,DOGIYAI,2025,19.299013698630137,22.51904109589041,17.094876712328766,6554.64,91.7761095890411,0.3438904109589041,14.147013698630136
1254,DOMPU,2015,27.05731506849315,29.798657534246576,24.741753424657535,1084.37,72.10953424657534,2.6784383561643836,20.685945205479452
1255,DOMPU,2016,27.524071038251364,29.915491803278687,25.622595628415304,1556.1299999999999,76.11024590163935,2.3512568306010926,19.921803278688525
1256,DOMPU,2017,26.806602739726028,29.209479452054794,24.852246575342466,1442.93,76.75528767123288,2.869917808219178,19.54939726027397
1257,DOMPU,2018,27.07123287671233,29.83117808219178,24.859506849315068,1186.68,73.66460273972604,3.0804109589041095,20.489561643835614
1258,DOMPU,2019,27.24441095890411,30.097753424657537,24.875999999999998,962.06,71.77813698630138,2.85772602739726,20.867123287671234
1259,DOMPU,2020,27.495956284153007,30.114043715846993,25.38098360655738,1242.64,73.78647540983606,2.8350546448087433,20.19934426229508
1260,DOMPU,2021,27.023013698630137,29.48495890410959,25.063808219178085,1662.94,76.16668493150685,2.748191780821918,19.427068493150685
1261,DOMPU,2022,26.984301369863015,29.33758904109589,25.093095890410957,1347.36,77.14416438356164,2.5698082191780824,19.342246575342465
1262,DOMPU,2023,27.393150684931506,30.12986301369863,25.10153424657534,993.62,73.18769863013698,2.988849315068493,20.31208219178082
1263,DOMPU,2024,27.909699453551916,30.61844262295082,25.738497267759566,1169.45,73.91234972677596,2.9293989071038253,19.702486338797815
1264,DOMPU,2025,27.142547945205482,29.45509589041096,25.259534246575342,1362.49,76.99471232876712,2.980054794520548,18.943506849315067
1265,DONGGALA,2015,27.580739726027396,29.253479452054794,26.221205479452053,874.62,74.31580821917808,2.2207945205479453,19.40482191780822
1266,DONGGALA,2016,27.674426229508196,29.03295081967213,26.52363387978142,1412.48,76.59871584699454,1.994153005464481,18.78448087431694
1267,DONGGALA,2017,27.11986301369863,28.407890410958903,26.081013698630137,1469.07,78.42035616438356,2.1245753424657536,17.51843835616438
1268,DONGGALA,2018,27.399534246575342,28.898657534246578,26.238904109589043,1046.21,76.21358904109589,2.1587397260273975,18.44676712328767
1269,DONGGALA,2019,27.795671232876714,29.577972602739724,26.412849315068495,1022.08,73.62479452054794,1.9975616438356165,19.409397260273973
1270,DONGGALA,2020,27.47191256830601,28.886721311475412,26.330027322404373,2315.36,77.33707650273223,2.113579234972678,18.53636612021858
1271,DONGGALA,2021,27.11358904109589,28.510438356164382,26.026,1589.21,78.45575342465753,2.2754246575342467,17.502876712328767
1272,DONGGALA,2022,27.0853698630137,28.364027397260276,26.064712328767126,1597.83,78.45490410958904,2.1319999999999997,17.675068493150683
1273,DONGGALA,2023,27.806931506849317,29.40482191780822,26.58139726027397,1081.75,75.81216438356164,2.0769589041095893,18.59454794520548
1274,DONGGALA,2024,27.803524590163935,29.149562841530052,26.717978142076504,1833.77,78.4110655737705,2.018551912568306,18.044945355191256
1275,DONGGALA,2025,27.320958904109588,28.674876712328768,26.240904109589042,1488.61,78.24372602739726,2.282246575342466,17.284849315068495
1276,DUMAI,2015,26.27509589041096,29.240027397260274,23.79205479452055,2322.44,90.13408219178083,0.23520547945205478,16.093616438356165
1277,DUMAI,2016,26.435792349726775,29.303688524590164,23.97262295081967,2605.32,90.16180327868852,0.2344535519125683,17.27896174863388
1278,DUMAI,2017,26.160712328767122,28.959506849315066,23.773589041095892,3111.18,90.66871232876713,0.22572602739726028,16.640109589041096
1279,DUMAI,2018,26.15158904109589,29.01980821917808,23.765178082191785,2702.63,90.552,0.23391780821917807,16.50586301369863
1280,DUMAI,2019,26.575616438356164,29.65704109589041,23.975671232876714,2063.46,89.39868493150685,0.24090410958904113,16.758383561643836
1281,DUMAI,2020,26.419398907103826,29.354672131147538,23.992841530054644,2308.17,90.21560109289618,0.23357923497267757,16.69827868852459
1282,DUMAI,2021,26.113753424657535,29.075178082191783,23.67019178082192,2961.43,90.39591780821918,0.23336986301369864,17.045945205479452
1283,DUMAI,2022,26.076931506849316,28.848575342465754,23.7327397260274,3036.9,90.87183561643836,0.22873972602739726,16.601780821917806
1284,DUMAI,2023,26.56695890410959,29.325205479452055,24.208904109589042,2663.41,90.77101369863013,0.23065753424657534,16.44208219178082
1285,DUMAI,2024,26.934699453551914,29.628196721311475,24.673934426229508,2786.64,91.28103825136613,0.2226775956284153,16.61409836065574
1286,DUMAI,2025,26.270630136986302,29.08131506849315,23.90695890410959,2639.09,90.89030136986301,0.22843835616438354,16.90531506849315
1287,EMPAT LAWANG,2015,24.97764383561644,28.865917808219177,21.783561643835615,2325.52,84.91586301369863,0.9631780821917808,17.521671232876713
1288,EMPAT LAWANG,2016,25.12795081967213,28.494426229508193,22.417185792349727,3261.17,87.36210382513661,0.809344262295082,18.144754098360657
1289,EMPAT LAWANG,2017,24.89205479452055,28.4092602739726,22.055013698630137,3248.18,87.06816438356165,0.8371232876712329,17.918246575342465
1290,EMPAT LAWANG,2018,24.8066301369863,28.352,21.95394520547945,2840.53,87.08372602739726,0.8768767123287672,17.898575342465755
1291,EMPAT LAWANG,2019,25.271479452054795,29.244849315068496,22.05904109589041,2032.34,84.83531506849314,0.9386027397260274,18.18405479452055
1292,EMPAT LAWANG,2020,25.064508196721313,28.525437158469945,22.260382513661202,3738.22,87.47248633879782,0.8794535519125682,17.391939890710383
1293,EMPAT LAWANG,2021,24.857205479452052,28.290301369863013,22.09758904109589,3323.86,87.73635616438357,0.8312876712328767,17.79131506849315
1294,EMPAT LAWANG,2022,24.95556164383562,28.419671232876713,22.10868493150685,3803.32,86.70167123287672,0.7651780821917809,17.646712328767123
1295,EMPAT LAWANG,2023,25.382191780821916,29.023671232876712,22.438739726027396,1931.77,85.99413698630137,0.8742739726027398,17.544136986301368
1296,EMPAT LAWANG,2024,25.637049180327868,29.191584699453553,22.771475409836068,3536.87,86.83672131147542,0.8737158469945354,17.576475409836064
1297,EMPAT LAWANG,2025,25.092136986301366,28.564219178082194,22.270246575342465,3616.58,87.03726027397259,0.8595616438356165,17.18904109589041
1298,ENDE,2015,26.73087671232877,28.11605479452055,25.53145205479452,1035.46,75.36950684931506,2.6784109589041094,21.29953424657534
1299,ENDE,2016,27.561174863387976,28.787021857923495,26.517622950819675,1366.9,76.90642076502732,2.4595901639344264,20.74655737704918
1300,ENDE,2017,26.672328767123286,27.82032876712329,25.695095890410958,1518.58,79.14367123287671,2.8970410958904114,20.180630136986302
1301,ENDE,2018,26.6846301369863,27.988438356164384,25.606547945205477,1071.98,77.9313698630137,2.9809589041095887,20.830383561643835
1302,ENDE,2019,26.626109589041096,28.090849315068493,25.407616438356165,1004.08,76.4907397260274,2.7549589041095888,21.4593698630137
1303,ENDE,2020,27.037431693989074,28.333825136612024,25.972486338797815,1473.47,77.91032786885246,2.7592349726775955,20.85775956284153
1304,ENDE,2021,26.900191780821917,28.11117808219178,25.89898630136986,1983.14,78.58027397260274,2.798767123287671,20.20249315068493
1305,ENDE,2022,26.944794520547948,28.114575342465752,25.94219178082192,1637.34,78.76156164383562,2.7064931506849317,19.98271232876712
1306,ENDE,2023,26.873479452054795,28.221068493150685,25.749917808219177,1186.84,77.67923287671232,3.0137534246575344,20.89032876712329
1307,ENDE,2024,27.310573770491803,28.60833333333333,26.22054644808743,1431.72,78.80396174863388,3.0039890710382515,20.108224043715847
1308,ENDE,2025,27.05641095890411,28.21980821917808,26.08660273972603,1583.55,79.22345205479452,3.0793698630136985,19.452109589041097
1309,ENREKANG,2015,22.884739726027398,27.370356164383562,19.8593698630137,2186.95,84.45106849315069,0.8472328767123288,20.070383561643833
1310,ENREKANG,2016,23.38177595628415,27.264234972677592,20.73650273224044,3137.26,86.9078961748634,0.7154918032786886,19.52857923497268
1311,ENREKANG,2017,22.85232876712329,26.695369863013696,20.232520547945207,3349.08,87.32723287671233,0.7980273972602739,18.703698630136987
1312,ENREKANG,2018,22.879095890410962,26.997260273972604,20.05931506849315,2484.96,86.00479452054795,0.827972602739726,19.25158904109589
1313,ENREKANG,2019,23.033397260273976,27.403671232876714,20.099205479452056,2499.76,85.09849315068493,0.818958904109589,19.749945205479452
1314,ENREKANG,2020,23.118497267759565,26.97046448087432,20.514016393442624,3561.0,87.22273224043715,0.8120765027322405,18.71016393442623
1315,ENREKANG,2021,22.868876712328767,26.623890410958904,20.267808219178082,3597.43,87.62594520547945,0.7874246575342466,18.48849315068493
1316,ENREKANG,2022,22.960986301369864,26.648602739726027,20.34841095890411,3739.73,87.24871232876713,0.736082191780822,18.4066301369863
1317,ENREKANG,2023,23.16282191780822,27.36090410958904,20.31254794520548,2391.32,85.67994520547946,0.8208767123287671,19.232191780821918
1318,ENREKANG,2024,23.59672131147541,27.45773224043716,20.968825136612022,3902.59,86.99579234972677,0.7644535519125684,18.49565573770492
1319,ENREKANG,2025,23.16709589041096,27.11397260273973,20.45323287671233,2262.26,86.52986301369863,0.7572054794520547,18.332465753424657
1320,FAKFAK,2015,25.422438356164385,27.632328767123287,23.796986301369863,1760.78,85.51265753424657,1.4584109589041097,18.807123287671235
1321,FAKFAK,2016,26.007896174863387,27.790601092896175,24.70448087431694,3456.34,87.10005464480874,1.1758469945355192,18.31931693989071
1322,FAKFAK,2017,25.695890410958903,27.357561643835616,24.47208219178082,3543.08,87.86695890410958,1.2495616438356163,17.65046575342466
1323,FAKFAK,2018,25.5746301369863,27.315424657534244,24.28739726027397,2975.41,87.70402739726028,1.364904109589041,17.998383561643834
1324,FAKFAK,2019,25.52304109589041,27.381424657534243,24.186191780821915,2776.4,87.79624657534247,1.4052602739726026,18.338
1325,FAKFAK,2020,25.9620218579235,27.782322404371584,24.5868306010929,3092.7,86.96032786885246,1.2533333333333334,18.61806010928962
1326,FAKFAK,2021,25.836931506849314,27.513890410958904,24.553616438356162,3627.1,87.28238356164384,1.2006301369863015,17.764109589041094
1327,FAKFAK,2022,25.94630136986301,27.665643835616436,24.63093150684932,4033.88,86.70046575342465,1.1559178082191781,18.036356164383562
1328,FAKFAK,2023,25.85084931506849,27.680657534246578,24.500767123287673,3068.37,87.07660273972603,1.353013698630137,18.208301369863012
1329,FAKFAK,2024,26.285300546448088,28.056366120218577,24.964016393442623,3291.43,87.60844262295082,1.2940437158469946,18.05295081967213
1330,FAKFAK,2025,25.953917808219177,27.68531506849315,24.634082191780823,3059.53,87.24786301369863,1.2136438356164385,17.596383561643837
1331,FLORES TIMUR,2015,27.71339726027397,28.96345205479452,26.530794520547946,1016.5500000000001,73.01917808219179,2.3556986301369864,21.799835616438354
1332,FLORES TIMUR,2016,28.71428961748634,29.846065573770492,27.63322404371585,1094.92,72.79767759562841,2.1942622950819675,21.12710382513661
1333,FLORES TIMUR,2017,27.907863013698634,28.963835616438356,26.890493150684932,1275.87,74.94156164383561,2.5886301369863016,20.419479452054794
1334,FLORES TIMUR,2018,27.891863013698632,29.05180821917808,26.799589041095892,1001.4,74.05331506849315,2.7059726027397257,21.02578082191781
1335,FLORES TIMUR,2019,27.831205479452052,29.093095890410957,26.653150684931507,857.75,72.51260273972602,2.4274794520547944,21.825150684931508
1336,FLORES TIMUR,2020,28.27642076502732,29.477404371584697,27.142896174863385,1063.98,73.39084699453552,2.436830601092896,21.228196721311477
1337,FLORES TIMUR,2021,28.072958904109587,29.136849315068496,27.049068493150685,2080.39,74.97183561643836,2.642794520547945,20.45654794520548
1338,FLORES TIMUR,2022,28.092410958904107,29.10290410958904,27.11038356164384,1513.49,75.37402739726028,2.5556164383561644,20.305835616438358
1339,FLORES TIMUR,2023,27.966301369863015,29.12821917808219,26.867013698630135,1175.87,74.42008219178082,2.6184657534246574,21.13282191780822
1340,FLORES TIMUR,2024,28.433032786885246,29.595382513661203,27.331803278688525,1353.94,75.14838797814208,2.7540710382513662,20.468032786885246
1341,FLORES TIMUR,2025,28.13898630136986,29.152356164383562,27.17627397260274,1390.7,75.82715068493151,2.775835616438356,19.610438356164384
1342,GARUT,2015,22.67235616438356,27.160493150684932,19.296219178082193,2159.37,86.17005479452055,1.5727945205479454,19.15613698630137
1343,GARUT,2016,23.22789617486339,26.83948087431694,20.49622950819672,3544.63,89.04218579234973,1.2138524590163935,17.241284153005466
1344,GARUT,2017,22.634767123287673,26.678301369863014,19.573534246575342,2844.87,88.34835616438356,1.543890410958904,17.658575342465753
1345,GARUT,2018,22.581917808219178,27.024136986301368,19.272794520547944,2308.61,86.76093150684932,1.625835616438356,18.619068493150685
1346,GARUT,2019,22.802767123287673,27.465397260273974,19.337013698630138,2364.55,85.61572602739726,1.7029589041095892,19.83509589041096
1347,GARUT,2020,23.107841530054642,26.89333333333333,20.295573770491803,3730.78,88.97565573770491,1.4966666666666666,17.65431693989071
1348,GARUT,2021,22.84868493150685,26.615808219178085,19.9906301369863,2962.23,88.85923287671233,1.4313424657534244,17.75890410958904
1349,GARUT,2022,22.836876712328763,26.446657534246576,20.068465753424658,2971.4,89.22572602739726,1.3106301369863014,16.776958904109588
1350,GARUT,2023,22.94698630136986,27.38898630136986,19.648630136986302,1916.33,86.6938904109589,1.6606027397260275,18.76991780821918
1351,GARUT,2024,23.466502732240436,27.59341530054645,20.38344262295082,2930.32,87.8398087431694,1.5560382513661202,17.829398907103826
1352,GARUT,2025,23.028657534246573,26.628410958904112,20.285890410958906,3285.92,89.6258904109589,1.4749589041095892,17.066958904109587
1353,GAYO LUES,2015,19.700739726027397,23.21142465753425,17.226739726027397,2055.82,89.69298630136986,0.12454794520547946,16.909424657534245
1354,GAYO LUES,2016,19.64775956284153,23.435901639344266,16.865655737704916,2350.97,89.05680327868853,0.11204918032786884,17.67516393442623
1355,GAYO LUES,2017,19.42917808219178,22.878082191780823,16.928246575342467,2590.64,90.38057534246576,0.1112054794520548,17.245287671232877
1356,GAYO LUES,2018,19.48178082191781,23.152191780821916,16.86876712328767,2327.08,89.10301369863014,0.11901369863013699,17.281260273972602
1357,GAYO LUES,2019,19.860383561643836,23.595945205479453,17.20413698630137,1905.43,88.8502191780822,0.1317808219178082,17.492712328767123
1358,GAYO LUES,2020,19.748415300546448,23.3846174863388,17.15620218579235,3069.35,89.72112021857923,0.11691256830601093,17.35204918032787
1359,GAYO LUES,2021,19.490164383561645,23.102027397260272,16.845698630136987,2832.93,89.6209589041096,0.1150958904109589,17.42454794520548
1360,GAYO LUES,2022,19.396602739726028,22.881479452054794,16.861369863013696,2857.53,90.17167123287672,0.11128767123287671,16.653205479452055
1361,GAYO LUES,2023,19.91690410958904,23.422657534246575,17.38350684931507,2556.98,89.85038356164384,0.12802739726027398,16.651095890410957
1362,GAYO LUES,2024,20.325928961748634,23.779371584699454,17.83811475409836,2551.66,89.70778688524591,0.12724043715846994,17.069371584699454
1363,GAYO LUES,2025,19.662493150684934,23.413068493150686,16.88649315068493,3017.56,88.93964383561644,0.1064931506849315,16.661890410958904
1364,GIANYAR,2015,26.727726027397264,28.463698630136985,25.34323287671233,1182.97,77.57219178082191,2.659287671232877,20.767342465753423
1365,GIANYAR,2016,27.43155737704918,28.731584699453553,26.379972677595628,2046.47,79.76535519125683,2.2772677595628417,19.939754098360655
1366,GIANYAR,2017,26.667479452054792,28.140246575342466,25.52572602739726,2021.14,80.37046575342467,2.93427397260274,19.234904109589042
1367,GIANYAR,2018,26.706000000000003,28.36430136986301,25.43953424657534,1415.3,78.69161643835616,3.067972602739726,20.54139726027397
1368,GIANYAR,2019,26.882849315068494,28.7406301369863,25.449424657534248,1109.84,77.37534246575342,2.831013698630137,21.212876712328768
1369,GIANYAR,2020,27.262622950819676,28.896311475409835,26.005710382513662,1664.74,78.58767759562842,2.798661202185792,20.145819672131147
1370,GIANYAR,2021,26.842986301369866,28.244,25.73654794520548,2254.9,80.20783561643836,2.740027397260274,19.464438356164386
1371,GIANYAR,2022,26.858739726027398,28.057753424657534,25.877780821917806,2158.11,81.10109589041096,2.615835616438356,19.146821917808218
1372,GIANYAR,2023,26.974547945205476,28.68205479452055,25.627671232876715,1380.78,79.08317808219178,3.005342465753425,20.725479452054795
1373,GIANYAR,2024,27.593169398907104,29.241038251366117,26.33087431693989,1802.31,79.03975409836066,2.853360655737705,19.708825136612024
1374,GIANYAR,2025,26.992136986301368,28.243890410958905,25.973616438356167,2290.33,81.43293150684931,2.821945205479452,18.825972602739725
1375,GORONTALO,2015,26.23367123287671,28.935342465753422,24.128849315068496,2238.6,78.37046575342467,2.9364383561643836,20.48541095890411
1376,GORONTALO,2016,26.66084699453552,29.058224043715846,24.81084699453552,3866.16,79.58521857923498,2.285737704918033,19.785819672131147
1377,GORONTALO,2017,25.86731506849315,27.71339726027397,24.348520547945203,5355.94,83.97301369863014,2.2404657534246577,18.33378082191781
1378,GORONTALO,2018,26.016465753424658,28.114547945205477,24.28745205479452,3802.68,82.32739726027397,2.4442191780821916,19.68986301369863
1379,GORONTALO,2019,26.43115068493151,29.047643835616437,24.356465753424658,2518.4,78.41090410958904,2.9241643835616435,20.096383561643837
1380,GORONTALO,2020,26.377868852459013,28.608661202185793,24.628224043715846,4595.96,81.58901639344263,2.356256830601093,18.88322404371585
1381,GORONTALO,2021,25.935780821917806,27.809616438356166,24.366219178082194,5736.72,83.64331506849315,2.1316986301369862,18.551438356164383
1382,GORONTALO,2022,25.9906301369863,27.873808219178084,24.449561643835615,5753.18,83.02145205479452,1.94613698630137,18.331945205479453
1383,GORONTALO,2023,26.41958904109589,28.661397260273972,24.595013698630137,3352.34,81.38293150684932,2.554931506849315,19.664013698630136
1384,GORONTALO,2024,26.612759562841532,28.859262295081965,24.85311475409836,4352.42,82.44215846994535,2.5140437158469946,18.82539617486339
1385,GORONTALO,2025,25.986712328767123,27.90243835616438,24.401013698630138,5786.16,83.93057534246576,2.3338630136986303,18.421712328767125
1386,GORONTALO UTARA,2015,27.137534246575346,28.772027397260278,25.792301369863015,1045.55,78.1961095890411,3.2779726027397262,20.528109589041097
1387,GORONTALO UTARA,2016,27.211311475409836,28.44819672131148,26.220983606557375,1744.47,80.46046448087431,2.6172131147540982,19.85934426229508
1388,GORONTALO UTARA,2017,26.838575342465752,27.90104109589041,25.937205479452054,2206.8,82.1915890410959,2.5575616438356166,18.57531506849315
1389,GORONTALO UTARA,2018,27.04035616438356,28.330547945205478,25.964054794520546,1671.24,80.54994520547945,2.790027397260274,19.739150684931506
1390,GORONTALO UTARA,2019,27.231616438356166,28.85232876712329,25.931808219178084,1233.19,78.45682191780823,3.1952054794520546,20.18408219178082
1391,GORONTALO UTARA,2020,27.10314207650273,28.294754098360652,26.113579234972676,2363.06,81.31508196721312,2.6816120218579234,19.049289617486338
1392,GORONTALO UTARA,2021,26.93586301369863,28.00846575342466,26.001123287671234,2629.92,81.40972602739726,2.3843835616438356,18.67958904109589
1393,GORONTALO UTARA,2022,26.86635616438356,27.903041095890412,25.978712328767124,2545.16,81.54660273972603,2.1967397260273973,18.51019178082192
1394,GORONTALO UTARA,2023,27.38331506849315,28.75654794520548,26.23991780821918,1884.17,80.06739726027396,2.791561643835616,19.766191780821917
1395,GORONTALO UTARA,2024,27.345109289617486,28.562650273224044,26.342131147540982,2112.25,82.31565573770492,2.875300546448087,19.031830601092896
1396,GORONTALO UTARA,2025,27.002657534246573,28.12065753424658,26.054109589041097,2376.06,81.92131506849314,2.6426575342465757,18.581287671232875
1397,GOWA,2015,25.78972602739726,28.143232876712332,23.95095890410959,1590.22,78.8077808219178,3.600438356164384,20.38758904109589
1398,GOWA,2016,26.41226775956284,28.48352459016393,24.81081967213115,1758.46,81.16568306010929,2.8456830601092897,19.835109289617485
1399,GOWA,2017,25.802082191780823,27.824575342465753,24.24232876712329,2148.36,82.32287671232876,3.3111506849315067,18.581013698630137
1400,GOWA,2018,25.932164383561645,28.097479452054795,24.241452054794518,1952.74,80.55780821917809,3.534082191780822,19.535835616438355
1401,GOWA,2019,26.032383561643833,28.397041095890412,24.201452054794522,1338.59,78.57627397260273,3.605780821917808,20.66635616438356
1402,GOWA,2020,26.102158469945355,28.13491803278688,24.540437158469942,2224.22,81.86704918032787,3.4038524590163934,19.238360655737704
1403,GOWA,2021,25.79613698630137,27.70032876712329,24.345945205479453,2590.47,83.43169863013699,3.3314246575342468,18.45345205479452
1404,GOWA,2022,25.894164383561645,27.75657534246575,24.45572602739726,2553.47,83.40515068493151,2.894712328767123,18.287780821917806
1405,GOWA,2023,26.160986301369864,28.393342465753424,24.43972602739726,1480.91,80.36649315068493,3.600082191780822,19.99049315068493
1406,GOWA,2024,26.527131147540985,28.56639344262295,24.980245901639346,2056.56,81.97789617486339,3.4912568306010927,18.713278688524593
1407,GOWA,2025,26.07594520547945,28.049150684931508,24.57643835616438,2117.59,82.66019178082192,3.218794520547945,18.24139726027397
1408,GRESIK,2015,28.116191780821918,31.11928767123288,25.575205479452055,1700.97,74.30227397260275,3.0136164383561646,19.635315068493153
1409,GRESIK,2016,28.034098360655737,30.138169398907102,26.27639344262295,2626.46,81.11825136612022,2.383661202185792,17.7679781420765
1410,GRESIK,2017,27.992821917808218,30.6066301369863,25.77813698630137,2102.79,77.2597808219178,2.729150684931507,18.549917808219178
1411,GRESIK,2018,28.293972602739725,31.227972602739722,25.81084931506849,1673.94,74.02704109589041,2.7835068493150685,19.388712328767124
1412,GRESIK,2019,28.56060273972603,31.710520547945205,25.944767123287672,1593.79,72.46964383561644,2.906410958904109,20.024739726027395
1413,GRESIK,2020,28.31789617486339,30.881420765027322,26.1629781420765,2479.28,77.67489071038251,2.8075956284153003,18.765928961748635
1414,GRESIK,2021,28.055643835616436,30.591972602739727,25.943452054794523,2430.59,78.01761643835617,2.734904109589041,18.14698630136986
1415,GRESIK,2022,27.750465753424656,29.862027397260274,25.926657534246573,2494.41,80.65369863013699,2.3993698630136984,17.394739726027396
1416,GRESIK,2023,28.508657534246574,31.448849315068493,26.032520547945207,2276.01,74.86758904109588,2.7786301369863016,19.279452054794522
1417,GRESIK,2024,28.9327868852459,31.73016393442623,26.617404371584698,1962.83,76.06956284153006,2.7135792349726775,18.386994535519126
1418,GRESIK,2025,28.137369863013696,30.52041095890411,26.167452054794524,2540.72,79.0212602739726,2.6306849315068495,17.563424657534245
